"Var1","Freq"
"5.43205397035681e-05",4
"5.4339950731778e-05",14
"5.43864995271281e-05",4
"5.44491128240756e-05",5
"5.44528387892832e-05",4
"5.45790850943016e-05",3
"5.45905537870491e-05",11
"5.4594473889885e-05",3
"5.46711289380514e-05",1
"5.47758450695653e-05",2
"5.48016636456558e-05",3
"5.4836481460459e-05",3
"5.48479235841852e-05",8
"5.49016676089506e-05",6
"5.49928106959675e-05",6
"5.50049586559744e-05",1
"5.50142082613377e-05",3
"5.50798106456255e-05",3
"5.51055270843666e-05",7
"5.51383421003297e-05",13
"5.51727689281678e-05",4
"5.52168277641835e-05",1
"5.53291364339044e-05",12
"5.53631685448622e-05",6
"5.53753074648024e-05",2
"5.54154434220637e-05",1
"5.54435311899717e-05",2
"5.55755777333922e-05",2
"5.55805361969494e-05",2
"5.56319918827112e-05",4
"5.57985249948531e-05",15
"5.58259281881531e-05",2
"5.58275713765838e-05",3
"5.58824277982434e-05",4
"5.59026913454196e-05",9
"5.59866159054682e-05",19
"5.60471560012389e-05",3
"5.60552081516729e-05",3
"5.60697881963751e-05",15
"5.60812617482733e-05",7
"5.60923150769706e-05",6
"5.61369472054466e-05",4
"5.62364129542424e-05",4
"5.62965085928944e-05",14
"5.63340987617229e-05",11
"5.64300752260367e-05",4
"5.64357191625825e-05",9
"5.64623201197665e-05",3
"5.6516800652838e-05",12
"5.6518489317299e-05",33
"5.65819872995971e-05",3
"5.66468977203318e-05",3
"5.66983166775011e-05",5
"5.67472477584837e-05",3
"5.67605685292471e-05",8
"5.68774842382942e-05",2
"5.69574591066539e-05",12
"5.69890105269215e-05",5
"5.70118612257734e-05",4
"5.70573824864212e-05",3
"5.7082712850921e-05",5
"5.7149485995817e-05",5
"5.72060299290921e-05",5
"5.72379087837996e-05",7
"5.72596861495556e-05",2
"5.74392873652945e-05",4
"5.74678672525105e-05",3
"5.74848429872711e-05",4
"5.75423018912605e-05",8
"5.75834384022449e-05",1
"5.76332810791585e-05",3
"5.76753868274782e-05",7
"5.77078124753496e-05",3
"5.77226120636411e-05",5
"5.782105562161e-05",2
"5.78783520185999e-05",1
"5.78952592053462e-05",12
"5.79314073745762e-05",3
"5.79314515502315e-05",7
"5.80024633987396e-05",10
"5.80122268678882e-05",5
"5.80841639535687e-05",8
"5.80955932555996e-05",3
"5.81229765938773e-05",1
"5.81313269721053e-05",3
"5.82888367846892e-05",3
"5.83824250936645e-05",7
"5.8406029371224e-05",12
"5.8538140712405e-05",3
"5.85396107485054e-05",2
"5.85844884816003e-05",5
"5.85848895048926e-05",2
"5.86488846199386e-05",8
"5.8823366578916e-05",4
"5.8850953523379e-05",17
"5.88554408016623e-05",4
"5.8943794565719e-05",3
"5.89533048309327e-05",2
"5.90166748932335e-05",9
"5.90669946291226e-05",6
"5.90856150562165e-05",6
"5.9109806316868e-05",5
"5.92021759842777e-05",3
"5.92737177578545e-05",9
"5.92799462528487e-05",17
"5.9344413783164e-05",15
"5.93684689494604e-05",2
"5.95051640377734e-05",5
"5.95154061857268e-05",5
"5.95741499586485e-05",8
"5.95863406075403e-05",3
"5.95943785097397e-05",4
"5.96466991324291e-05",4
"5.97084182045849e-05",9
"5.97554673486167e-05",9
"5.97704996721818e-05",4
"5.97836330679881e-05",2
"5.99307758490467e-05",3
"5.99629470341086e-05",4
"6.00665335098279e-05",5
"6.00870661588642e-05",4
"6.01217623903569e-05",14
"6.01987971865158e-05",7
"6.02074457925376e-05",6
"6.03087587129558e-05",2
"6.0341260615136e-05",4
"6.03579629589888e-05",3
"6.05613956075076e-05",4
"6.05877917101881e-05",2
"6.06087426668232e-05",4
"6.06139613050435e-05",1
"6.06279029818824e-05",6
"6.06491462709741e-05",3
"6.06521763103627e-05",7
"6.06900458209846e-05",9
"6.0742270546073e-05",19
"6.07517453812254e-05",1
"6.07573760160965e-05",11
"6.08620500772948e-05",6
"6.08994853993484e-05",5
"6.0926611426539e-05",3
"6.10885172615119e-05",3
"6.11622301473148e-05",1
"6.11765301515912e-05",1
"6.11892724539368e-05",2
"6.13414055866168e-05",2
"6.14143730104302e-05",15
"6.14153414416338e-05",4
"6.14442895420989e-05",3
"6.15707862012172e-05",4
"6.15892428128358e-05",2
"6.15915250061592e-05",3
"6.16095919697874e-05",3
"6.16992510247441e-05",3
"6.17039140322084e-05",3
"6.17506419259913e-05",2
"6.19103911334975e-05",3
"6.19686328059729e-05",6
"6.19831996794935e-05",1
"6.20306348628709e-05",5
"6.20899683641597e-05",8
"6.21703382490289e-05",22
"6.22312979128256e-05",6
"6.22673504133529e-05",6
"6.22746177791543e-05",3
"6.22835646129699e-05",6
"6.23936844455828e-05",2
"6.25219241703119e-05",3
"6.25291381185902e-05",7
"6.25328297356112e-05",3
"6.25732766002292e-05",19
"6.25906939154835e-05",1
"6.27198641391251e-05",4
"6.27586817934427e-05",2
"6.28041692116722e-05",1
"6.28733808701002e-05",4
"6.29756042197807e-05",3
"6.30405390904994e-05",5
"6.3075215534651e-05",8
"6.3078511720922e-05",15
"6.30914194668074e-05",5
"6.31049460162097e-05",1
"6.31203278162755e-05",10
"6.32146539777616e-05",2
"6.32860656740599e-05",6
"6.34090934153792e-05",10
"6.34347503421547e-05",6
"6.3448684267393e-05",5
"6.34948732700052e-05",6
"6.35201101347374e-05",1
"6.35833004819614e-05",5
"6.35921450181313e-05",2
"6.36251387438509e-05",7
"6.362850689899e-05",4
"6.36676438265915e-05",3
"6.3813449554677e-05",2
"6.39352742532651e-05",3
"6.39733052191981e-05",8
"6.39961198142092e-05",5
"6.40356235099403e-05",2
"6.40928705694551e-05",6
"6.40983226916333e-05",3
"6.41817982633291e-05",10
"6.42199417739195e-05",9
"6.42466323083465e-05",4
"6.43408334352942e-05",8
"6.43504383717928e-05",2
"6.43596834334023e-05",4
"6.43682304161958e-05",7
"6.43818271562547e-05",5
"6.44461082760297e-05",1
"6.44569168043992e-05",5
"6.45574892862636e-05",2
"6.4593596120779e-05",4
"6.47350896276681e-05",2
"6.47656024903204e-05",3
"6.47875519678874e-05",3
"6.48262826221208e-05",11
"6.4856593042119e-05",2
"6.48682173159114e-05",1
"6.49962627148939e-05",15
"6.5051723040213e-05",8
"6.50943216721029e-05",4
"6.51188587583181e-05",7
"6.51807666088481e-05",3
"6.52877765649986e-05",3
"6.52883809920072e-05",11
"6.53956011965285e-05",9
"6.54147528957709e-05",20
"6.54189603387932e-05",5
"6.54767812441416e-05",2
"6.55950472234267e-05",2
"6.55959307273758e-05",2
"6.56775625742977e-05",2
"6.56792600250434e-05",4
"6.56802282303726e-05",3
"6.572311522201e-05",5
"6.57437626470238e-05",1
"6.58416723563462e-05",3
"6.58666069476097e-05",21
"6.59229850771457e-05",6
"6.60110948459035e-05",1
"6.60880473403871e-05",1
"6.60957727747506e-05",4
"6.61660105203957e-05",7
"6.62073227138014e-05",7
"6.6241597702427e-05",2
"6.63810038731873e-05",6
"6.63949637206852e-05",6
"6.64092249478264e-05",9
"6.64262589644312e-05",1
"6.64358022538346e-05",5
"6.64503689577629e-05",6
"6.64985321064765e-05",3
"6.65322374279661e-05",13
"6.65828734831954e-05",8
"6.65964983260745e-05",5
"6.68029671744815e-05",3
"6.68414230829589e-05",1
"6.68552397966498e-05",2
"6.69090168725658e-05",1
"6.69482550850243e-05",2
"6.697775283838e-05",3
"6.70644032877653e-05",7
"6.70972238773983e-05",2
"6.71268688626042e-05",3
"6.71278418606454e-05",4
"6.72565872014866e-05",3
"6.73195016386552e-05",3
"6.73430474075813e-05",8
"6.7364336646536e-05",4
"6.75015464493633e-05",7
"6.75051367189972e-05",2
"6.75132721212999e-05",5
"6.75444690729039e-05",5
"6.75979494287222e-05",1
"6.76717513200143e-05",3
"6.77299864047445e-05",1
"6.77509940706199e-05",18
"6.78221871807589e-05",16
"6.79257061185904e-05",1
"6.80325205996144e-05",3
"6.8046415011407e-05",8
"6.80548378137024e-05",3
"6.8086915438542e-05",1
"6.80986749800461e-05",1
"6.81404711708339e-05",2
"6.8233698349158e-05",4
"6.82381922338113e-05",6
"6.83050909419753e-05",2
"6.84056913535206e-05",3
"6.84870755906449e-05",4
"6.85020795570697e-05",3
"6.85119210742669e-05",1
"6.85509559369233e-05",2
"6.85599044802315e-05",5
"6.859940053137e-05",1
"6.86081291780414e-05",8
"6.89172436755974e-05",4
"6.89191146580444e-05",5
"6.89229276254122e-05",5
"6.89659611602098e-05",2
"6.90484450626994e-05",3
"6.90872883608487e-05",2
"6.9091169636734e-05",4
"6.91599372949902e-05",22
"6.92039606810777e-05",6
"6.92351494136913e-05",8
"6.92671344763693e-05",6
"6.93324077941251e-05",1
"6.9371925469102e-05",3
"6.96008516340177e-05",4
"6.96098145347538e-05",6
"6.96121569016663e-05",7
"6.96146722414659e-05",9
"6.97147119067195e-05",6
"6.97469794192759e-05",5
"6.97475719126528e-05",3
"6.97824102351913e-05",1
"6.98855073090126e-05",3
"6.99441470396566e-05",13
"7.00872352454689e-05",17
"7.01015771853416e-05",6
"7.0142056122083e-05",2
"7.01627360311805e-05",2
"7.01711840068083e-05",2
"7.01928950012807e-05",1
"7.02291780107633e-05",5
"7.02680032710585e-05",4
"7.03013861779204e-05",4
"7.05779001497082e-05",2
"7.05880398946992e-05",6
"7.06023027366654e-05",2
"7.06033797673701e-05",2
"7.06481116466238e-05",12
"7.06694400027002e-05",7
"7.07325534788628e-05",3
"7.07971244425793e-05",3
"7.08050534578154e-05",3
"7.08066024686804e-05",8
"7.08212946353976e-05",6
"7.09906154541745e-05",3
"7.09930642682359e-05",2
"7.10138645334594e-05",2
"7.10882674850312e-05",1
"7.11030282879893e-05",6
"7.11912215451574e-05",11
"7.11968238833174e-05",6
"7.12553558328933e-05",5
"7.128007950151e-05",3
"7.12939229509172e-05",3
"7.13745859997366e-05",2
"7.14243492995488e-05",1
"7.16037538393132e-05",2
"7.16501018455019e-05",11
"7.16798447304286e-05",7
"7.17242077639345e-05",4
"7.17245996066182e-05",5
"7.18233925052913e-05",3
"7.18552924229717e-05",1
"7.19278773640757e-05",6
"7.19721191083208e-05",4
"7.20610738795563e-05",12
"7.2104479390637e-05",2
"7.21532650795514e-05",4
"7.2238556623819e-05",1
"7.22453188317275e-05",1
"7.22515916445517e-05",3
"7.23690740066828e-05",3
"7.24166618950262e-05",3
"7.24234764203178e-05",13
"7.24295555507865e-05",8
"7.24532676423707e-05",10
"7.24811687284147e-05",2
"7.25030792484245e-05",1
"7.26052049419609e-05",1
"7.26441457554209e-05",3
"7.26537207423467e-05",2
"7.26558035978169e-05",2
"7.26641587151316e-05",1
"7.27789755251689e-05",6
"7.29780313670806e-05",2
"7.30344600927538e-05",4
"7.30583032829369e-05",3
"7.30662883639062e-05",1
"7.30688848608744e-05",3
"7.31059304932848e-05",3
"7.31153086139454e-05",6
"7.33560566513472e-05",8
"7.33561983219424e-05",1
"7.34740361124888e-05",20
"7.34767731299956e-05",3
"7.34840489794021e-05",1
"7.35394008391351e-05",4
"7.35636919042237e-05",12
"7.35877514570928e-05",2
"7.35915970077423e-05",8
"7.36066560446086e-05",3
"7.3747532559191e-05",2
"7.37708436165418e-05",6
"7.38337432864032e-05",6
"7.38992130979297e-05",1
"7.40482379287531e-05",2
"7.40773521483394e-05",1
"7.40999328160609e-05",8
"7.41007703111895e-05",5
"7.41073815959325e-05",1
"7.41410428214318e-05",12
"7.42090340542698e-05",6
"7.43143772164574e-05",1
"7.43611271670204e-05",5
"7.44367618354451e-05",8
"7.44832380530265e-05",4
"7.46081071472564e-05",5
"7.4662139783244e-05",2
"7.46943341857709e-05",2
"7.47082274282637e-05",2
"7.47402775355639e-05",1
"7.47597175951668e-05",12
"7.48869983454212e-05",7
"7.48885110476375e-05",4
"7.50393956827334e-05",4
"7.50620114571925e-05",11
"7.51088326985802e-05",7
"7.51121316822971e-05",5
"7.5118712194353e-05",3
"7.51259911116993e-05",1
"7.51447054535128e-05",3
"7.52235092552985e-05",2
"7.52476255501099e-05",7
"7.54027842018293e-05",2
"7.54158949282547e-05",3
"7.54323171423747e-05",2
"7.55291969604424e-05",2
"7.55598695720405e-05",3
"7.56095582499041e-05",2
"7.57465979897512e-05",10
"7.5784878727353e-05",2
"7.58152203879534e-05",6
"7.59149888601151e-05",4
"7.59278381825913e-05",6
"7.59396817265318e-05",1
"7.59432788088719e-05",10
"7.59750336905682e-05",2
"7.60014392171275e-05",4
"7.6110283801228e-05",1
"7.61243567491855e-05",4
"7.62999605783537e-05",14
"7.63223303506321e-05",1
"7.63462481994074e-05",4
"7.63501664926211e-05",3
"7.6354208278788e-05",7
"7.63901978090959e-05",1
"7.64534197480524e-05",3
"7.6470662689489e-05",3
"7.65044496642075e-05",8
"7.66110093525518e-05",1
"7.67606512587105e-05",4
"7.67679662630378e-05",15
"7.69074996431271e-05",3
"7.69076176714619e-05",7
"7.69634827515215e-05",5
"7.69980465701062e-05",3
"7.70959587700158e-05",12
"7.71117349038757e-05",2
"7.71711360247998e-05",3
"7.72205260461513e-05",2
"7.72418764994349e-05",5
"7.73932631634414e-05",10
"7.74607910074661e-05",4
"7.74689871435164e-05",6
"7.75254304507234e-05",4
"7.75816207908892e-05",2
"7.76124604551996e-05",4
"7.76209436659604e-05",5
"7.7635690164679e-05",2
"7.77129228112862e-05",6
"7.77947078138077e-05",4
"7.78829082167157e-05",4
"7.79255262859155e-05",2
"7.79921055569786e-05",1
"7.80140823718052e-05",5
"7.80303566155708e-05",4
"7.80508542832067e-05",1
"7.80528143313405e-05",6
"7.81131860065234e-05",3
"7.81614226482377e-05",2
"7.82640793574402e-05",5
"7.84025903230679e-05",1
"7.84660184017344e-05",4
"7.8473921068883e-05",10
"7.85673737361442e-05",3
"7.85721374929699e-05",2
"7.85801982119577e-05",1
"7.85917260876253e-05",2
"7.86139115578473e-05",3
"7.88811825202621e-05",2
"7.88875698203095e-05",6
"7.88925151764286e-05",3
"7.90399283371316e-05",14
"7.90809687970405e-05",4
"7.91075820925749e-05",3
"7.91146371091712e-05",3
"7.91206651004832e-05",6
"7.91258850442187e-05",15
"7.91359958795631e-05",4
"7.91530955596797e-05",1
"7.92235598552466e-05",2
"7.9261366769224e-05",4
"7.92963466387898e-05",1
"7.93268984718057e-05",2
"7.94321999448647e-05",9
"7.95845547832394e-05",1
"7.96153626604951e-05",2
"7.9634044621336e-05",1
"7.9634965973192e-05",1
"7.96739564648223e-05",4
"7.97144650317342e-05",4
"7.98496133547035e-05",5
"7.99505960454781e-05",5
"8.00005149458433e-05",3
"8.00445293874254e-05",1
"8.01160882118189e-05",4
"8.01266748758452e-05",5
"8.01623498538092e-05",3
"8.01798758747283e-05",5
"8.02272478291613e-05",2
"8.02765943900501e-05",1
"8.04550141535147e-05",1
"8.04772839453184e-05",4
"8.05388472771511e-05",1
"8.06003205322892e-05",3
"8.06398253217322e-05",3
"8.06865935108219e-05",14
"8.07805391935004e-05",4
"8.08116568890975e-05",5
"8.08372039758431e-05",3
"8.09200610946461e-05",5
"8.09686339968609e-05",2
"8.1032853277651e-05",3
"8.11175393144667e-05",3
"8.12171176150435e-05",3
"8.13290545979863e-05",3
"8.13338305578394e-05",2
"8.13721672314283e-05",1
"8.13985734478976e-05",1
"8.16182648657905e-05",2
"8.16606736036717e-05",4
"8.17445014956607e-05",4
"8.17684411197137e-05",9
"8.17737004234916e-05",2
"8.18396072434489e-05",4
"8.18858306805736e-05",8
"8.18871219221785e-05",6
"8.19518095100836e-05",9
"8.19599429199521e-05",3
"8.21189904171144e-05",1
"8.22024954684836e-05",1
"8.22718853762779e-05",4
"8.23332586845121e-05",15
"8.23527132104825e-05",2
"8.24404132865175e-05",2
"8.25074379839615e-05",1
"8.25213123920065e-05",1
"8.26176595870113e-05",3
"8.26197159684383e-05",2
"8.27075131504946e-05",8
"8.27357439578856e-05",7
"8.27388080834963e-05",11
"8.27591533922517e-05",2
"8.2799269256895e-05",2
"8.29179227500509e-05",3
"8.29365617071382e-05",5
"8.29937046508566e-05",8
"8.3032823705539e-05",4
"8.3082681864061e-05",2
"8.31204415197621e-05",2
"8.3159860076829e-05",4
"8.33266531375122e-05",6
"8.33284075161403e-05",1
"8.33647717430161e-05",4
"8.33967424267487e-05",3
"8.34479878240667e-05",1
"8.35469960151956e-05",3
"8.35917854864189e-05",9
"8.3621167071086e-05",1
"8.36440513361155e-05",2
"8.36786995410545e-05",1
"8.36977874922796e-05",3
"8.3736792424104e-05",2
"8.37388922822296e-05",1
"8.38540370181294e-05",3
"8.38631519425944e-05",1
"8.39799238582024e-05",4
"8.40859717030028e-05",6
"8.41002873795346e-05",4
"8.41046822945626e-05",13
"8.41218926224099e-05",1
"8.420542080817e-05",2
"8.43814208987465e-05",3
"8.44288320309148e-05",2
"8.44447628893415e-05",2
"8.45011481425843e-05",6
"8.45982456898573e-05",8
"8.46226181737337e-05",4
"8.46535787438737e-05",2
"8.46598310266736e-05",3
"8.46934801796498e-05",1
"8.47667902802244e-05",2
"8.4775200979257e-05",1
"8.47777339759486e-05",7
"8.49088047793637e-05",3
"8.51086442981775e-05",1
"8.51208716377256e-05",3
"8.51233437250576e-05",3
"8.52068701082127e-05",5
"8.52728028819871e-05",4
"8.52977402922642e-05",3
"8.53281597522789e-05",1
"8.54361886599808e-05",6
"8.54644302555111e-05",2
"8.55177918386601e-05",5
"8.55238084167052e-05",2
"8.56218745610676e-05",1
"8.56240692763815e-05",2
"8.56265890318926e-05",15
"8.57601614725518e-05",5
"8.58129112445363e-05",2
"8.58424362083396e-05",3
"8.58895292243333e-05",1
"8.59389725352329e-05",2
"8.5963572540598e-05",3
"8.61247948277053e-05",2
"8.61507176951868e-05",3
"8.61536595317652e-05",2
"8.6190696208881e-05",7
"8.62018008787658e-05",2
"8.63134528368908e-05",3
"8.64373379874629e-05",2
"8.64409234694116e-05",8
"8.64909564212152e-05",1
"8.65049508513471e-05",1
"8.66122856448551e-05",2
"8.66255203790292e-05",2
"8.67693007722883e-05",2
"8.68428888080193e-05",4
"8.68667442012299e-05",2
"8.70036950981095e-05",4
"8.70122681684423e-05",1
"8.70183403018323e-05",1
"8.71262459303531e-05",2
"8.71837242740949e-05",3
"8.7184464890816e-05",2
"8.71969904581579e-05",1
"8.72732542055829e-05",6
"8.73568841362657e-05",4
"8.74200355655689e-05",4
"8.75457241824495e-05",2
"8.75459616298557e-05",3
"8.75736376404967e-05",5
"8.75996290093437e-05",3
"8.76036584418135e-05",9
"8.76090440568361e-05",5
"8.78566725010321e-05",4
"8.78890300649687e-05",2
"8.80147931278714e-05",1
"8.81276970330008e-05",3
"8.81350071125512e-05",4
"8.82213473605276e-05",1
"8.82542247092126e-05",2
"8.82764302850685e-05",3
"8.85080051642497e-05",6
"8.85250123398502e-05",6
"8.8526618294247e-05",10
"8.85810696717795e-05",5
"8.86004919436838e-05",7
"8.86284225843247e-05",4
"8.8664709475302e-05",1
"8.86963765846057e-05",4
"8.87096499039547e-05",8
"8.87771646442606e-05",10
"8.88451213649268e-05",2
"8.89105766367817e-05",3
"8.89199193792731e-05",16
"8.9016620674746e-05",8
"8.90751942413913e-05",1
"8.9079909658586e-05",2
"8.9127875824301e-05",2
"8.91291481356486e-05",4
"8.91959764338713e-05",4
"8.92577460566601e-05",2
"8.92602854834545e-05",1
"8.92731092785902e-05",1
"8.94700486986437e-05",3
"8.94856790074807e-05",1
"8.95626273068774e-05",5
"8.95998059130358e-05",7
"8.96298736869724e-05",3
"8.96332010229251e-05",7
"8.96552597049182e-05",3
"8.98191155287146e-05",3
"8.98663004056055e-05",2
"8.989616377357e-05",1
"8.9945285231685e-05",7
"8.9965148885401e-05",2
"9.00906137205099e-05",1
"9.01155225826741e-05",5
"9.01305992382963e-05",2
"9.02890351892899e-05",2
"9.03066485396594e-05",2
"9.03804850007691e-05",3
"9.04156047098e-05",6
"9.04295829076785e-05",10
"9.04320922330377e-05",6
"9.05057778390376e-05",2
"9.05665845529633e-05",6
"9.06313247896202e-05",2
"9.07100274661525e-05",2
"9.07171333057488e-05",1
"9.07397837516032e-05",5
"9.09209419575652e-05",2
"9.09418544728235e-05",1
"9.09782644655441e-05",3
"9.10350687314769e-05",2
"9.11134058191095e-05",8
"9.1132050340944e-05",2
"9.12075884713608e-05",1
"9.12374113467697e-05",1
"9.12685821127227e-05",4
"9.12930751159422e-05",2
"9.13361060760929e-05",1
"9.13492280990226e-05",1
"9.13941357674317e-05",2
"9.1503223944878e-05",2
"9.15381028379275e-05",2
"9.16327758922679e-05",1
"9.16674937417982e-05",1
"9.17512701946206e-05",1
"9.17647952273868e-05",4
"9.18425451406109e-05",4
"9.18463664802812e-05",5
"9.19485876040168e-05",1
"9.19546148802797e-05",5
"9.20645934169325e-05",2
"9.21215595156453e-05",9
"9.21335014435918e-05",1
"9.22132497266536e-05",9
"9.2281526406534e-05",2
"9.2292179108004e-05",3
"9.23561793018258e-05",3
"9.23567230180523e-05",5
"9.25488765371161e-05",3
"9.26259628889869e-05",2
"9.26342269949156e-05",2
"9.27333073126441e-05",2
"9.27695571361956e-05",1
"9.28195629886212e-05",5
"9.28741610290825e-05",6
"9.29529492089593e-05",7
"9.2974536918568e-05",1
"9.29967625502037e-05",2
"9.30459522943064e-05",3
"9.31349525462395e-05",1
"9.31800419022849e-05",1
"9.32555073735434e-05",6
"9.33182228362198e-05",1
"9.33469468692383e-05",4
"9.34119266687314e-05",1
"9.34253469194549e-05",5
"9.34496469939585e-05",15
"9.35062405732984e-05",4
"9.36356780975634e-05",1
"9.37351815705605e-05",2
"9.37487018330959e-05",2
"9.37937071778853e-05",4
"9.38270907872591e-05",2
"9.38275143214906e-05",5
"9.38599149003438e-05",5
"9.38743307498555e-05",1
"9.38901646028714e-05",1
"9.40010114344636e-05",1
"9.40595319376374e-05",2
"9.41173865262657e-05",2
"9.41364036488872e-05",2
"9.42422549057868e-05",2
"9.42802663706138e-05",2
"9.43100713051503e-05",2
"9.44017146304727e-05",2
"9.44244108468147e-05",2
"9.46128233019765e-05",2
"9.4617767581383e-05",2
"9.46371292002111e-05",2
"9.46684696064759e-05",7
"9.46804917244132e-05",2
"9.47132533266881e-05",1
"9.48219809666424e-05",2
"9.48714407772048e-05",2
"9.49290985110898e-05",1
"9.51136401230688e-05",2
"9.5137854751535e-05",2
"9.51661146663155e-05",4
"9.52314526686267e-05",1
"9.52324657327317e-05",1
"9.52423099050078e-05",3
"9.5456482391707e-05",2
"9.55014657398872e-05",1
"9.55065800740341e-05",10
"9.55334691273359e-05",4
"9.56327994754909e-05",4
"9.56385803028588e-05",2
"9.56429504988211e-05",1
"9.57858881688074e-05",5
"9.58028693993229e-05",3
"9.59029113798976e-05",2
"9.59838662723242e-05",1
"9.59941797213137e-05",1
"9.60814318394084e-05",8
"9.61393058541827e-05",1
"9.6193505346698e-05",1
"9.62043534394018e-05",5
"9.62726973949936e-05",2
"9.63180754984253e-05",2
"9.63864465302585e-05",2
"9.6492098675577e-05",1
"9.65523456242937e-05",5
"9.6572740734382e-05",2
"9.66400314055066e-05",2
"9.68259887593326e-05",5
"9.68744047970892e-05",2
"9.68855449535088e-05",1
"9.69540087562319e-05",2
"9.70386340335585e-05",2
"9.71169186654227e-05",2
"9.71407569568304e-05",1
"9.71532452477243e-05",4
"9.71663969737959e-05",1
"9.71813279518311e-05",1
"9.72394239331812e-05",4
"9.72848895631785e-05",1
"9.73792801236717e-05",1
"9.74718917730965e-05",1
"9.74943940723408e-05",4
"9.75635678540084e-05",2
"9.75775845603196e-05",2
"9.76414825081543e-05",3
"9.76782881374771e-05",4
"9.76953743292679e-05",1
"9.78705572280853e-05",6
"9.79140288001373e-05",2
"9.79325714880107e-05",4
"9.80924013361038e-05",4
"9.81058590953573e-05",1
"9.81221293436564e-05",6
"9.81284405081899e-05",1
"9.81422080594782e-05",2
"9.82396576095316e-05",1
"9.82696241671303e-05",2
"9.83914379218993e-05",5
"9.84858628523498e-05",4
"9.85163438614466e-05",2
"9.85597865043394e-05",1
"9.862078567541e-05",2
"9.86429336108021e-05",2
"9.87999104214146e-05",12
"9.88010270815861e-05",3
"9.89073563052733e-05",11
"9.8926828627536e-05",1
"9.89453787390265e-05",10
"9.89616637739411e-05",2
"9.90904840425839e-05",2
"9.91481695560272e-05",2
"9.92242243281191e-05",2
"9.92490157805935e-05",2
"9.92553168658927e-05",2
"9.92902499310809e-05",1
"9.93109840707021e-05",1
"9.93373133936253e-05",2
"9.95924455810279e-05",2
"9.96443847134498e-05",1
"9.96755534366443e-05",1
"9.97477981597147e-05",1
"9.97983561419491e-05",3
"9.9923766025695e-05",2
"9.99382450568476e-05",1
"0.000100052527576978",5
"0.000100054552565175",1
"0.000100145110264774",2
"0.000100158282925804",2
"0.000100202937317261",5
"0.000100230530219505",3
"0.000100320318538206",6
"0.000100345742987563",2
"0.000100446575595105",4
"0.000100458370518505",7
"0.000100568767691893",1
"0.000100596604931648",2
"0.000100627474333102",3
"0.000100645835816098",3
"0.000100651333544872",5
"0.000100699028309706",4
"0.000100730321197879",4
"0.00010088488080223",2
"0.000100979252457983",1
"0.000101014571111372",2
"0.000101037782594373",3
"0.000101046504969804",6
"0.000101146561367421",2
"0.000101150076368308",1
"0.000101252319674045",3
"0.000101300044920758",1
"0.000101316703609356",3
"0.000101389737224072",1
"0.000101504310947794",7
"0.000101607874441858",1
"0.00010162649110593",3
"0.000101647286918745",1
"0.000101715209039285",1
"0.000101729822201184",2
"0.000101733280771138",6
"0.000101785088959113",2
"0.000101800221990162",1
"0.000101805611038384",2
"0.000101937892997403",5
"0.000101976614645766",2
"0.00010200593288561",4
"0.00010206962251711",6
"0.000102093240768795",6
"0.000102148012470069",3
"0.000102169243913913",3
"0.000102210706756251",1
"0.00010231247283973",4
"0.000102357288350717",1
"0.000102358902402723",2
"0.00010262119152234",1
"0.000102648738021393",3
"0.000102695162161864",2
"0.000102730613385967",2
"0.000102794611693354",6
"0.000102839856720347",2
"0.000102912193767062",4
"0.00010293865818016",2
"0.000102989168665913",6
"0.000103113901414806",2
"0.000103146243004071",6
"0.000103149463572717",1
"0.00010321026575364",3
"0.000103291982858022",3
"0.000103367240600964",2
"0.000103375865513396",1
"0.000103384391438118",5
"0.000103465485131401",2
"0.000103650189124041",1
"0.000103739905942485",4
"0.000103805941021617",5
"0.000103852645820608",1
"0.000103853352330076",1
"0.000103894624481582",1
"0.000103900701714554",1
"0.000103908714814716",3
"0.000103962732280779",3
"0.00010401877649574",4
"0.000104063243156562",4
"0.000104073620714372",2
"0.000104414721802131",2
"0.000104422008362199",4
"0.000104497980628427",1
"0.000104559205237003",10
"0.000104572067860079",3
"0.000104620469128914",6
"0.000104621357868979",1
"0.000104651640226688",3
"0.000104673615352787",1
"0.000104762849990626",4
"0.000104828260963519",5
"0.000104862745248948",4
"0.000104916220559485",1
"0.000104949392242816",1
"0.000105036521987507",1
"0.000105125359224418",2
"0.000105130852868203",6
"0.000105152365778012",3
"0.000105190020235238",1
"0.000105386571116176",5
"0.000105451686106035",3
"0.000105452079266881",3
"0.000105476776123433",3
"0.000105494584884966",1
"0.00010553746074624",1
"0.000105678650588757",2
"0.000105747807112322",3
"0.000105769197962408",9
"0.000105866850224562",2
"0.000105882059842049",2
"0.000105905069651055",1
"0.000105961757194669",7
"0.000105972167469936",5
"0.00010600416000405",1
"0.000106098830218294",2
"0.000106141308543135",3
"0.00010615381688066",1
"0.000106231941953096",2
"0.00010628201434309",1
"0.000106298973455628",3
"0.000106315554417144",1
"0.000106531543884667",5
"0.00010657409944886",1
"0.00010662217536533",3
"0.000106654542431984",2
"0.000106660199690349",6
"0.000106667353261124",6
"0.000106697178461618",2
"0.000106726039183234",2
"0.000106785233317435",3
"0.000106786832317736",2
"0.000107033236289866",5
"0.000107058927765285",1
"0.000107112342580145",2
"0.000107136523949323",1
"0.000107155267983308",2
